Title,Abstract,Authors,Journal,Year,PMID,PMC,DOI,pubmed_url,pmc_url,ClaudiaIsRelated,ClaudiaStrategy,ClaudiaPopulation,ClaudiaOutcome,OpenAIIsRelated,OpenAIStrategy,OpenAIPopulation,OpenAIOutcome
Utilizing Competence-Based Simulation to Improve Orientation Outcomes.,"New graduate respiratory therapists (RTs), regardless of the degree program, receive limited preparation in neonatal/pediatric diseases and management. Experienced RTs typically have adult knowledge but limited exposure to pediatrics. We developed a program that included competence-based simulation to improve orientation success. A 9-week orientation program curriculum with simulation-based competence assessment was developed to ensure all new hires gained knowledge and skills to perform pediatric clinical tasks. Each new hire individually completed the same simulation scenarios during the first week and last week of orientation. Curriculum changes were made over time based on performance in simulations and on-the-job knowledge and skills during and after orientation. Paired and unpaired <i>t</i> tests were used with <i>P</i> < .05 as significant. From January 2017-February 2020, the program had 3 updates. Noninvasive ventilation and decompensating patient scenarios were completed for all periods. Ninety-two new staff were oriented in period 1 = 29 (new graduate RTs 20, experienced RTs 9); period 2 = 17 (new graduate RTs 10, experienced RTs 7); period 3 = 24 (new graduate RTs 21, experienced RTs 3), and period 4 = 22 (new graduate RTs = 22). Remediation during orientation occurred in 15% of the staff. Seventy-one percent successfully advanced to ICU orientation after completion of the program. All staff improved scores between pre- versus post-simulations in all periods: mean difference ± SD period 1: new graduate RTs 32.0 ± 17.0, <i>P</i> < .001; experienced RTs 28.0 ± 18.9, <i>P</i> < .001; period 2: new graduate RTs 23.0 ± 15.2, <i>P</i> < .001; experienced RTs 29.0 ± 12.1, <i>P</i> < .001; period 3: new graduate RTs 26.0 ± 15.8, <i>P</i> < .001; experienced RTs 27.0 ± 15.1, <i>P</i> = .007; and period 4: new graduate RTs 19.0 ± 14.5, <i>P</i> < .001, paired <i>t</i> test. The scores between new graduate RTs and experienced RTs during post-simulation were not significantly different for period 1 (<i>P</i> = .35) but were significantly different for periods 2-4 (<i>P</i> = .040, unpaired <i>t</i> test). The use of a competence-based orientation program showed educational advancements and helped determine successful orientation completion.","Pezzimenti Honey L, Achuff Patricia A, Hales Roberta L, Ginda Maureen E, Dominick Cheryl L, Nishisaki Akira, Napolitano Natalie",Respiratory care,2022,35853704,,10.4187/respcare.09870,https://pubmed.ncbi.nlm.nih.gov/35853704,,TRUE,9-week orientation program with competence-based simulation assessment,New graduate and experienced respiratory therapists,"Improved orientation success, knowledge and skills for pediatric clinical tasks",TRUE,A 9-week orientation program curriculum with simulation-based competence assessment,New graduate respiratory therapists and experienced RTs with limited exposure to pediatrics,"Improved knowledge and skills to perform pediatric clinical tasks, successful orientation completion, and advancement to ICU orientation"
Regional and Acute Pain Anesthesiology Post COVID-19 Assessment and Recommendations for Fellowship Web Based Platforms.,"In today's applicant landscape, the SARS-COV-2 pandemic has drastically altered the traditional model of in-person interviews shifting it to an online format often conducted by web-based applications. Fellowship programs and naturally fellowship program directors face a new challenge of standardizing information to be distributed to prospective fellowship applicants through American Society of Regional Anesthesia and Pain Medicine (ASRA) common application. Here we describe a set of 11 criteria recommended by other similar studies selected for evaluation of online program training platforms, where only 13.3% of the acute and regional pain fellowship program online platforms met 75% of the criteria with limited presence in areas of research, rotation schedules, list of fellows, alumni, and life in the area. Additional considerations pertaining to the types of procedures performed, evaluation, mentorship, academic involvement, and teaching should be undertaken by the programs.","Zhitny Vladislav Pavlovich, Djesevic Enes, Lagasca Gemma, Dhalai Aziza, Mendelson Brian J",Local and regional anesthesia,2022,35836581,PMC9273625,10.2147/LRA.S369147,https://pubmed.ncbi.nlm.nih.gov/35836581,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9273625,FALSE,,,,TRUE,"Standardizing information to be distributed to prospective fellowship applicants through American Society of Regional Anesthesia and Pain Medicine (ASRA) common application. Evaluation of online program training platforms based on a set of 11 criteria. Additional considerations pertaining to the types of procedures performed, evaluation, mentorship, academic involvement, and teaching.",Prospective fellowship applicants in acute and regional pain anesthesiology,"Improved standardization and quality of information distributed to applicants, better evaluation of online training platforms, increased presence in areas of research, rotation schedules, list of fellows, alumni, and life in the area."
Clinical Observation of Patients Undergoing Glioma Surgery under Propofol and Sevoflurane Anesthesia: A Retrospective Study.,"To observe the effects of propofol and sevoflurane anesthesia on patients undergoing glioma surgery. 192 patients with gliomas treated in our hospital from January 2016 to January 2021 were selected. All patients were randomly divided into observation group and control group. The observation group was given sevoflurane and the control group was given propofol. The clinical effects of the two groups were observed. Comparison of clinical indexes related to intraoperative conditions between the two groups revealed that the time of anesthesia and extubation after operation in the observation group were shorter than those in the control group, and the difference was statistically significant (<i>P</i> < 0.05). The amount of intraoperative bleeding in the observation group was less than that in the control group, and the difference was statistically significant (<i>P</i> < 0.05). There was no significant difference in intracranial operation time, operation time, fluid volume, and urine volume between the two groups (P < 05). Comparing the recovery time of anesthesia between the two groups, the recovery time of orientation and the time of eye-opening in the observation group were significantly shorter than those in the control group (<i>P</i> < 0.05). Comparing the consciousness and cognitive function of the two groups, the OAAS score of the observation group after extubation, before leaving the operating room and 1 hour after extubation, was significantly higher than that of the control group (<i>P</i> < 0.05), and the MMSE score l h after extubation was significantly higher than that of the control group (<i>P</i> < 0.05). Comparing the incidence of postoperative complications between the two groups, the number of cases of restlessness, urinary infection, deep vein thrombosis, and hypertension in the observation group was lower than that in the control group, with statistical significance (<i>P</i> < 0.05). The anesthesia time and extubation time of the sevoflurane anesthesia group were shorter than that of the propofol anesthesia group, and the orientation recovery time and eye-opening time were shortened. The OAAS score of the sevoflurane anesthesia group was higher than that of the propofol anesthesia group after extubation, before extubation, and 1 hour after extubation. The probability of postoperative complications in the sevoflurane anesthesia group was lower than that in the propofol anesthesia group. Sevoflurane anesthesia may be more suitable for surgical induction of glioma patients than propofol anesthesia.","Fang Junbiao, Wang Hongfa, Zhang Weihua, Yang Kaichuang, Wang Weiyu",Journal of oncology,2022,35720226,PMC9200574,10.1155/2022/4516537,https://pubmed.ncbi.nlm.nih.gov/35720226,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9200574,FALSE,,,,FALSE,,,
"Evaluation and Analysis of Fellow Learning and Education Curriculum in a Regional Anesthesiology and Acute Pain Medicine Fellowship: A Prospective, Observational Pilot Study.","Since 2017, several regional anesthesiology and acute pain medicine fellowship programs throughout the country have developed various educational didactic curriculums to address the core medical knowledge requirements as set by the Accreditation Council for Graduate Medical Education. Given the paucity of existing literature regarding the medical knowledge acquisition of regional anesthesiology and acute pain medicine fellows, this study aimed to determine how quickly these fellows learn during their fellowship year, with a secondary aim of analyzing a new educational didactic curriculum in its goal of delivering the required medical knowledge. An 89-question, multiple-choice examination was administered to the 2020-2021 regional anesthesiology and acute pain medicine fellows at the University of Pittsburgh Medical Center during orientation and again at 4 months and 8 months into the fellowship. A secondary analysis of anonymous deidentified answers was completed. Fellows averaged 64%, 74%, and 79% correct responses on the orientation, 4-month, and 8-month exams, respectively. An analysis of the orientation exam revealed that the most commonly incorrect answers stemmed from topics including lower extremity nerve blocks, truncal blocks, and neuraxial anesthesia. The 4-month exam showed overall marked improvement; however, truncal blocks remained the most missed topic. Topics with 100% correct response rates in all examinations were local anesthetic pharmacology and systemic opioids. The results of this study indicate that a large portion of learning occurs during the first 4 months of the fellowship and slows thereafter. Using this simple form of fellowship evaluation, changes to an educational didactic curriculum can be implemented to reach medical knowledge goals more effectively and efficiently as required by the Accreditation Council for Graduate Medical Education.","Klosowski Maciej Z, Schott Nicholas J",The journal of education in perioperative medicine : JEPM,2022,35707019,PMC9176400,10.46374/volxxiv_issue1_schott,https://pubmed.ncbi.nlm.nih.gov/35707019,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9176400,TRUE,"Educational didactic curriculum with multiple-choice examinations administered at orientation, 4 months, and 8 months into fellowship",Regional anesthesiology and acute pain medicine fellows at the University of Pittsburgh Medical Center,Effective and efficient delivery of required medical knowledge to meet Accreditation Council for Graduate Medical Education requirements,TRUE,"An 89-question, multiple-choice examination was administered to the fellows during orientation and again at 4 months and 8 months into the fellowship. Changes to an educational didactic curriculum can be implemented based on the evaluation results.",2020-2021 regional anesthesiology and acute pain medicine fellows at the University of Pittsburgh Medical Center,The study aims to deliver the required medical knowledge more effectively and efficiently as required by the Accreditation Council for Graduate Medical Education. It also aims to determine how quickly these fellows learn during their fellowship year.
It Takes a Village: A Narrative Review of Anesthesiology Mentorship.,"Mentorships play a critical role in the development of physician careers and should be tailored within a structured, evidence-based mentoring program to ensure mutual benefit and avoidance of pitfalls. We offer a narrative review of the current literature and commentary on mentoring at the medical student, GME trainee, and early career faculty levels within anesthesiology, and propose a framework on which an effective mentoring program can be implemented.","Tsai Albert H, Bodmer Natalie J, Gupta Kush, Caruso Thomas J",Anesthesiology clinics,2022,35659402,,10.1016/j.anclin.2022.01.005,https://pubmed.ncbi.nlm.nih.gov/35659402,,TRUE,"structured, evidence-based mentoring program","medical students, GME trainees, and early career faculty in anesthesiology","development of physician careers, mutual benefit, avoidance of pitfalls",TRUE,"Structured, evidence-based mentoring program","Medical students, GME trainees, and early career faculty within anesthesiology",Development of physician careers and avoidance of pitfalls
Supporting the Foundation of Nurse Anesthesia Education: A Report of the Faculty Stabilization Taskforce.,"Without highly qualified educators and educational program administrators, the ability to provide anesthesia and pain management services throughout the healthcare system will be threatened by the inadequate supply of Certified Registered Nurse Anesthetists (CRNAs). The average turnover rate between the years 2016-2020, for CRNA program administrators, was 15% with some programs changing leadership as often as every two to four years. In response, the American Association of Nurse Anesthesiology (AANA) and the Council on Accreditation of Nurse Anesthesia Educational Programs (COA) created the Faculty Stabilization Taskforce (FSTF) to review reasons for the high turnover rate and to develop methods and tools to support program faculty and administrators in their role of educating the future CRNA workforce. The FSTF provided two recommendations: 1) to create a robust faculty development program for all faculty at all levels of CRNA education, and 2) to create a repository of information needed to administrate, and educate students, in a high-quality CRNA program. This article summarizes the report made to the AANA Board of Directors (BOD) which was unanimously accepted and is already being implemented by AANA and COA staff. The full text of the report can be found on the AANA's website at www.aana.com/FSTF.","Lee Rebecca, Bonanno Laura, O'Sullivan Cormac, Anderson Michael, Everson Marjorie, Kazer Meredith Wallace, Moore Erica, O'Guin Crystal, Thompson Judy, Morgan Brett, Greenier Ewa",AANA journal,2022,38809209,,,https://pubmed.ncbi.nlm.nih.gov/38809209,,TRUE,Creating a robust faculty development program and a repository of information for program administration and education,CRNA program faculty and administrators,Reduced turnover rates and improved quality of nurse anesthesia education,TRUE,"Creation of a robust faculty development program for all faculty at all levels of CRNA education and a repository of information needed to administrate, and educate students, in a high-quality CRNA program.",Faculty and administrators of CRNA education programs,Stabilization of faculty and reduction in turnover rate of CRNA program administrators
"Comparison of desflurane and propofol in the speed and the quality of emergence from anesthesia in patients undergoing lung cancer surgery-a prospective, randomized study.","Anesthesia with desflurane or propofol enables rapid emergence. In patients undergoing lung cancer surgery, however, the speed of emergence from desflurane, but not from propofol, may be affected by the deteriorated postoperative respiratory function. We prospectively compared the speed and quality of emergence between desflurane and propofol. We conducted a parallel study. Eighty patients scheduled for lung cancer surgery were randomly allocated to Desflurane group (Group D) and Propofol group (Group P). Combined general and epidural anesthesia was performed in the identical way except for the anesthetic. There was no significant difference between the groups in the time to awakening, extubation, or orientation. However, emergence agitation (EA) occurred more frequently in Group D than in Group P (20/40 <i>vs.</i> 4/40, P<0.001). Numbers of patients not achieving full scores in respiration and circulation components of the modified Aldrete score 5 min after extubation were more in Group D (4/40 <i>vs.</i> 0/40, P=0.040; and 8/40 <i>vs.</i> 2/40, P=0.043, respectively). More patients required antiemetics during postoperative 24 hours in Group D (15/40 <i>vs.</i> 7/40, P=0.045). Desflurane was not inferior to propofol in the speed of emergence from anesthesia after lung cancer surgery, but it was slightly inferior to propofol in the quality of emergence. UMIN-CTR identifier: UMIN000009221.","Kawagoe Izumi, Hayashida Masakazu, Satoh Daizoh, Mitaka Chieko",Translational cancer research,2022,35571644,PMC9091024,10.21037/tcr-21-2635,https://pubmed.ncbi.nlm.nih.gov/35571644,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9091024,FALSE,,,,FALSE,,,
"Diversity, Equity, and Inclusion Among Anesthesiology Trainees.","Historically in medicine, women and minorities have been underrepresented. This trend is especially significant in the anesthesiology workforce. The goals of this study were to quantify the current state of diversity by race/ethnicity, gender, and sexual orientation among anesthesiology residents. An institutionally reviewed and validated survey was delivered through Qualtrics to 130 anesthesiology program directors. Topics addressed included gender identity, sexual orientation, racial and ethnic background, rationale for pursuing anesthesiology, and medical training experiences. The study was administered from February to April 2021; 135 anesthesiology residents responded to the survey. The sample was 44.4% white (<i>n</i> = 60), 54.1% male (<i>n</i> = 73), and 83.7% (<i>n</i> = 113) of respondents self-reported as straight or heterosexual. Respondents indicated that role models/mentors were somewhat or very important in their desire to pursue anesthesiology (<i>n</i> = 85; 67.2%), 42% reported that having women/diverse faculty was somewhat or very important in their decision to pursue anesthesiology. Discrimination during the anesthesiology residency application process or as a resident ranged from 4.4% due to sexual orientation to 18.7% due to gender/gender identity and race/ethnicity. Experiences of discrimination based on race/ethnicity, gender, and gender identity continues to be a concern among anesthesiology trainees. Creating an environment that is inclusive and supportive of all trainees regardless of race/ethnicity, gender/gender identity, and sexual orientation is needed. Interventions and strategies to create an inclusive environment may improve diversity within anesthesiology.","Patel Shyam, Lin Keldon K, Milam Adam J, Yu Soojie, Raynor Gwendolyn, Narjeet Khurmi, Verdiner Ricardo, Girardo Marlene E, Misra Lopa","Women's health reports (New Rochelle, N.Y.)",2022,35559355,PMC9081057,10.1089/whr.2021.0123,https://pubmed.ncbi.nlm.nih.gov/35559355,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9081057,FALSE,,,,FALSE,,,
Gender Gap: A Qualitative Study of Women and Leadership Acquisition in Anesthesiology.,"The representation of women among leaders in the field of anesthesia continues to trail that of their male counterparts. This qualitative study was conducted to understand the pathway of leadership acquisition among women in the field of anesthesiology. Using constructivist grounded theory, we sought to determine whether there were specific internal or external factors that were common to women in leadership in the specialty field of anesthesiology, and specifically, how they obtained leadership positions. Semistructured interviews were conducted for data collection. A total of 26 women in leadership positions in anesthesiology participated in this study. The analysis of these interviews resulted in the development of 4 common themes related to career pathways for these women in leadership. Each theme was examined in depth to determine the qualities necessary for individuals to advance in the field and the pathway to obtaining leadership positions. The findings of this study showed that early-career, high-value mentorship and sponsorship were important factors in leadership acquisition. Most participants (n = 20; 76%) had early mentors. Of those with early mentorship, 13 (65%) had high-value mentors, who we define as someone with power or authority. Sponsorship was the leading factor contributing to leadership acquisition. The results of this qualitative study may serve as a guide for encouraging female anesthesiologists with leadership aspirations. We suggest that the specialty field of anesthesiology institute targeted measures to help increase the percentage of women leadership with formal sponsorship programs at the local and national levels.","Basile Ellen R, Byrd Heather, Powell-Williams Melissa, Polania Gutierrez Javier J, Riveros-Perez Efrain",Anesthesia and analgesia,2023,35550391,,10.1213/ANE.0000000000006073,https://pubmed.ncbi.nlm.nih.gov/35550391,,TRUE,"early-career, high-value mentorship and formal sponsorship programs",women in anesthesiology with leadership aspirations,increased percentage of women in leadership positions in anesthesiology,TRUE,"Early-career, high-value mentorship and sponsorship",Female anesthesiologists with leadership aspirations,Increase the percentage of women leadership with formal sponsorship programs at the local and national levels
Learning the Language of Medical Device Innovation: A Longitudinal Interdisciplinary Elective for Medical Students.,"Physicians are playing a growing role as clinician-innovators. Academic physicians are well positioned to contribute to the medical device innovation process, yet few medical school curricula provide students opportunities to learn the conceptual framework for clinical needs finding, needs screening, concept generation and iterative prototyping, and intellectual property management. This framework supports innovation and encourages the development of valuable interdisciplinary communication skills and collaborative learning strategies. Our university offers a novel 3-year-long medical student Longitudinal Interdisciplinary Elective in Biodesign (MSLIEB) that teaches medical device innovation in 4 stages: (1) seminars and small-group work, (2) shared clinical experiences for needs finding, (3) concept generation and product development by serving as consultants for biomedical engineering capstone projects, and (4) reflection and mentorship. The MSLIEB objectives are to: create a longitudinal interdisciplinary peer mentorship relationship between undergraduate biomedical engineering students and medical students, and encourage codevelopment of professional identities in relation to medical device innovation. The MSLIEB enrolled 5 entering cohorts from 2017 to 2021 with a total of 37 medical student participants. The first full entering cohort of 12 medical students produced 8 mentored biomedical engineering capstone projects, 7 of which were based on clinical needs statements derived from earlier in the elective. Medical student participants have coauthored poster and oral presentations; contributed to projects that won WolfieTank, a university-wide competition modeled after the television show Shark Tank; and participated in the filing of provisional patents. Students reflecting on the course reported a change in their attitude towards existing medical problems, felt better-equipped to collaboratively design solutions for clinical needs, and considered a potential career path in device design. The MSLIEB will be scaled up by recruiting additional faculty, broadening clinical opportunities to include the outpatient setting, and increasing medical student access to rapid prototyping equipment.","Maloney Lauren M, Hakimi Mathew, Hays Thomas, Adachi Joseph, Chau Annie, Esper Brecken S, Koulouris Vasilios, Kung Preston, Meier Karl R, Schum Ryan S, Sha Sha, Wong Ada, Wu Ariel, Yin Wei, Page Christopher R",Academic medicine : journal of the Association of American Medical Colleges,2022,35507458,PMC9474701,10.1097/ACM.0000000000004723,https://pubmed.ncbi.nlm.nih.gov/35507458,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9474701,FALSE,,,,FALSE,,,
Identification of Potential Key circRNAs in Aged Mice With Postoperative Delirium.,"Postoperative delirium (POD) is a common postoperative complication in elderly patients and seriously affects postoperative recovery. The exact mechanism of POD is still unclear. Therefore, it is necessary to explore the mechanism of POD in transcriptional regulation. At present, circRNAs have been proven to play an important role in a variety of mental health and cognitive disorders, such as Alzheimer's disease, depression and schizophrenia. To reveal the effect of circRNA on POD, we used microarray to analyze the differential expression profiles of circRNAs in the hippocampus of 12-month-old mice between the tibial fracture and control groups. A total of 1,4236 circRNAs were identified. Compared with the control group, there were 500 circRNAs with increased expression and 187 with decreased expression. The accuracy of the microarray data was further verified by qRT-PCR. Finally, GO enrichment and KEGG pathway analyses indicated that changes in axon orientation, ubiquitin-mediated proteolysis, glutamate synapses, the estrogen signaling pathway, the RAS signaling pathway and other systems may be important potential pathological mechanisms in the progression of POD. In particular, we found that the <i>HOMER1</i> gene and its transcript mmu_circRNA_26701 are specifically expressed in the glutamate synapse, which may provide new clues and intervention targets for the progression of this refractory disease.","Ran Wei, Liang Ning, Yuan Ruixue, Wang Zhiqiao, Gao Jin",Frontiers in molecular neuroscience,2022,35493320,PMC9047966,10.3389/fnmol.2022.836534,https://pubmed.ncbi.nlm.nih.gov/35493320,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9047966,FALSE,,,,FALSE,,,
Using the Teaching Career Enhancement Award from the American Physiological Society to train faculty to successfully implement flipped teaching.,"Flipped teaching (FT) is a student-centered instructional method that shifts lectures out of the classroom and uses a variety of activities to apply content during class time. FT has gained attention among educators as a student-centered instructional method. However, many faculty still lack the skills, knowledge, confidence, and expertise to implement FT in their classrooms. Therefore, course-specific training and focused mentorship are critical in successfully implementing FT. Four faculty members, from an adjunct professor to a full professor, from four diverse institutions around the country, were recruited and funded through the American Physiological Society's Teaching Career Enhancement Award to receive training in the implementation of FT in their courses. This study aimed to provide specific tools and strategies to engage students in deeper learning through activities in the participants' courses. A course was built using the Blackboard Learning Management System for the participants to receive relevant readings to be completed prior to the FT workshop. Upon completing this training, the participants examined the design and execution of FT in their classrooms and, subsequently, reflected on and refined their future course offerings. The facilitator mentored the participants throughout the process, including an on-site observation of a live FT session. Both qualitative and quantitative data were collected before and after their FT experiences. Based on the survey results, this study helped improve the FT knowledge and self-efficacy of all participants. In conclusion, the faculty utilized the training and mentoring to implement FT in their classrooms successfully and disseminate their experiences and findings.","Halpin Patricia A, Gopalan Chaya",Advances in physiology education,2022,35446595,,10.1152/advan.00020.2022,https://pubmed.ncbi.nlm.nih.gov/35446595,,TRUE,"Training and mentorship program for implementing flipped teaching, including pre-workshop readings, a workshop, and ongoing mentorship with live observation",Faculty members from diverse institutions,Improved knowledge and self-efficacy in flipped teaching implementation,FALSE,,,
"An Anatomy-Informed, Novel Technique for S1 Dorsal Root Ganglion Stimulation Lead Placement.","A heightened and organized understanding of sacral anatomy could potentially lead to a more effective and safe method of dorsal root ganglion stimulation (DRG-S) lead placement. The aim of this technical note is to describe a standardized access method for S1 DRG-S lead placement. Technical note. The described approach utilizes alignment of the lumbosacral prominence and is measurement-based, allowing for standardized sacral access, even when visualization is suboptimal. The medial-to-lateral needle trajectory is designed to limit interaction with the sensitive neural structures and allows for a more parallel orientation of the lead to the DRG and nerve root. The described technique potentially improves the safety of S1 DRG-S lead placement. The parallel lead orientation to the DRG may also increase efficacy while lowering energy requirements.","Chapman Kenneth B, van Helmond Noud, Kallewaard Jan Willem, Vissers Kris C, Patel Kiran V, Motivala Soriaya, Hagedorn Jonathan M, Deer Timothy R, Dickerson David M","Pain medicine (Malden, Mass.)",2022,35426940,PMC9527614,10.1093/pm/pnac062,https://pubmed.ncbi.nlm.nih.gov/35426940,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9527614,FALSE,,,,FALSE,,,
Sodium Channels and Local Anesthetics-Old Friends With New Perspectives.,"The long history of local anesthetics (LAs) starts out in the late 19th century when the content of coca plant leaves was discovered to alleviate pain. Soon after, cocaine was established and headed off to an infamous career as a substance causing addiction. Today, LAs and related substances-in modified form-are indispensable in our clinical everyday life for pain relief during and after minor and major surgery, and dental practices. In this review, we elucidate on the interaction of modern LAs with their main target, the voltage-gated sodium channel (Navs), in the light of the recently published channel structures. Knowledge of the 3D interaction sites of the drug with the protein will allow to mechanistically substantiate the comprehensive data available on LA gating modification. In the 1970s it was suggested that LAs can enter the channel pore from the lipid phase, which was quite prospective at that time. Today we know from cryo-electron microscopy structures and mutagenesis experiments, that indeed Navs have side fenestrations facing the membrane, which are likely the entrance for LAs to induce tonic block. In this review, we will focus on the effects of LA binding on fast inactivation and use-dependent inhibition in the light of the proposed new allosteric mechanism of fast inactivation. We will elaborate on subtype and species specificity and provide insights into modelling approaches that will help identify the exact molecular binding orientation, access pathways and pharmacokinetics. With this comprehensive overview, we will provide new perspectives in the use of the drug, both clinically and as a tool for basic ion channel research.","Körner Jannis, Albani Simone, Sudha Bhagavath Eswaran Vishal, Roehl Anna B, Rossetti Giulia, Lampert Angelika",Frontiers in pharmacology,2022,35418860,PMC8996304,10.3389/fphar.2022.837088,https://pubmed.ncbi.nlm.nih.gov/35418860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8996304,FALSE,,,,FALSE,,,
Cross-trial prediction of depression remission using problem-solving therapy: A machine learning approach.,"Psychotherapy is a standard depression treatment; however, determining a patient's prognosis with therapy relies on clinical judgment that is subject to trial-and-error and provider variability. To develop machine learning (ML) algorithms to predict depression remission for patients undergoing 6 months of problem-solving therapy (PST). Using data from the treatment arm of 2 randomized trials, ML models were trained and validated on ENGAGE-2 (ClinicalTrials.gov, #NCT03841682) and tested on RAINBOW (ClinicalTrials.gov, #NCT02246413) for predictions at baseline and at 2-months. Primary outcome was depression remission using the Depression Symptom Checklist (SCL-20) score < 0.5 at 6 months. Predictor variables included baseline characteristics (sociodemographic, behavioral, clinical, psychosocial) and intervention engagement through 2-months. Of the 26 candidate variables, 8 for baseline and 11 for 2-months were predictive of depression remission, and used to train the models. The best-performing model predicted remission with an accuracy significantly greater than chance in internal validation using the ENGAGE-2 cohort, at baseline [72.6% (SD = 3.6%), p < 0.0001] and at 2-months [72.3% (5.1%), p < 0.0001], and in external validation with the RAINBOW cohort at baseline [58.3% (0%), p < 0.0001] and at 2-months [62.3% (0%), p < 0.0001]. Model-agnostic explanations highlighted key predictors of depression remission at the cohort and patient levels, including female sex, lower self-reported sleep disturbance, lower sleep-related impairment, and lower negative problem orientation. ML models using clinical and patient-reported data can predict depression remission for patients undergoing PST, affording opportunities for prospective identification of likely responders, and for developing personalized early treatment optimization along the patient care trajectory.","Kannampallil Thomas, Dai Ruixuan, Lv Nan, Xiao Lan, Lu Chenyang, Ajilore Olusola A, Snowden Mark B, Venditti Elizabeth M, Williams Leanne M, Kringle Emily A, Ma Jun",Journal of affective disorders,2022,35398399,,10.1016/j.jad.2022.04.015,https://pubmed.ncbi.nlm.nih.gov/35398399,,FALSE,,,,FALSE,,,
Model for establishing a new liver transplantation center through mentorship from a university with transplantation expertise.,"Setting up new liver transplant (LT) centers is essential for countries with organ shortages. However, good outcomes require experience, because LT learning depends on a high number of surgeries. This study aims to describe how a new center was set up from a partnership between the new center and an experienced one. The step-by-step preparation process, the time needed and the results of the new center are depicted. The mentoring process lasted 40 months, in which half of the 52 patients included on the transplant list received LT. After the mentorship, a 22-month period was also analyzed, in which 46 new patients were added to the waiting list and nine were operated on. The 30-day survival rates during (92.3%) and after (66.7%) the partnership were similar to the other LT centers in the same region, as well as the rates of longer periods. The waiting time on the LT list, the characteristics of the donors and the ischemia times did not differ during or after the mentorship. The partnership between universities is a suitable way to set up LT centers, achieving good results for the institutions and the patients involved.","Pinheiro Rafael Soares, Andraus Wellington, Romeiro Fernando Gomes, de Martino Rodrigo Bronze, Ducatti Liliana, Arantes Rubens Macedo, Pelafsky Leonardo, Hasimoto Claudia Nishida, Yamashiro Fabio da Silva, Nacif Lucas Souto, Haddad Luciana Bertocco de Paiva, Santos Vinicius Rocha, Waisberg Daniel Reis, Vane Matheus Fachini, Rocha-Filho Joel Avancini, de Oliveira Walmar Kerche, Carneiro-D'Albuquerque Luiz Augusto",PloS one,2022,35353873,PMC8967004,10.1371/journal.pone.0266361,https://pubmed.ncbi.nlm.nih.gov/35353873,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8967004,TRUE,Mentorship partnership between an experienced liver transplantation center and a new center,Healthcare professionals at a new liver transplantation center,Successful establishment of a new liver transplantation center with good patient outcomes comparable to other centers in the region,FALSE,,,
3D bioprinting of a gelatin-alginate hydrogel for tissue-engineered hair follicle regeneration.,"Hair follicle (HF) regeneration remains challenging, principally due to the absence of a platform that can successfully generate the microenvironmental cues of hair neogenesis. Here, we demonstrate a 3D bioprinting technique based on a gelatin/alginate hydrogel (GAH) to construct a multilayer composite scaffold simulating the HF microenvironment in vivo. Fibroblasts (FBs), human umbilical vein endothelial cells (HUVECs), dermal papilla cells (DPCs), and epidermal cells (EPCs) were encapsulated in GAH (prepared from a mixture of gelatin and alginate) and respectively 3D-bioprinted into the different layers of a composite scaffold. The bioprinted scaffold with epidermis- and dermis-like structure was subsequently transplanted into full-thickness wounds in nude mice. The multilayer scaffold demonstrated suitable cytocompatibility and increased the proliferation ability of DPCs (1.2-fold; P < 0.05). It also facilitated the formation of self-aggregating DPC spheroids and restored DPC genes associated with hair induction (ALP, β-catenin, and α-SMA). The dermal and epidermal cells self-assembled successfully into immature HFs in vitro. HFs were regenerated in the appropriate orientation in vivo, which can mainly be attributed to the hierarchical grid structure of the scaffold and the dot bioprinting of DPCs. Our 3D printed scaffolds provide a suitable microenvironment for DPCs to regenerate entire HFs and could make a significant contribution in the medical management of hair loss. This method may also have broader applications in skin tissue (and appendage) engineering. STATEMENT OF SIGNIFICANCE: Hair loss remains a challenging clinical problem that influences quality of life. Three-dimensional (3D) bioprinting has become a useful tool for the fabrication of tissue constructs for transplantation and other biomedical applications. In this study, we used a 3D bioprinting technique based on a gelatin/alginate hydrogel to construct a multi-layer composite scaffold with cuticular and corium layers to simulate the microenvironment of dermal papilla cells (DPCs) in the human body. This new approach permits the controllable formation of self-aggregating spheroids of DPCs in a physiologically relevant extracellular matrix and the initiation of epidermal-mesenchymal interactions, which results in HF formation in vivo. The ability to regenerate entire HFs should have a significant impact on the medical management of hair loss.","Kang Deni, Liu Zhen, Qian Chuanmu, Huang Junfei, Zhou Yi, Mao Xiaoyan, Qu Qian, Liu Bingcheng, Wang Jin, Hu Zhiqi, Miao Yong",Acta biomaterialia,2023,35288311,,10.1016/j.actbio.2022.03.011,https://pubmed.ncbi.nlm.nih.gov/35288311,,FALSE,,,,FALSE,,,
